name,slug,mainCategory,city,address,lat,lng,phone,website,locationUrl,rating,numReviews,priceLevel,coverImageUrl,galleryUrls,source,sourcePlaceId,sourceTypes
La Cucina Di Mamma,la-cucina-di-mamma-agadir-b6d15c136b,RESTAURANT,Agadir,"01, Résidence Yasmine, Agadir 10800, Morocco",30.399952,-9.5870784,+212 5 28 29 10 74,,https://maps.google.com/?cid=3729495334868344478,4.4,1008,,,[],google_places,ChIJF1DWno23sw0Rnt5NUj_UwTM,"['establishment', 'food', 'point_of_interest', 'restaurant']"
"Latté Latté Brunch, petit Déjeuner & Restaurant-Agadir",latte-latte-brunch-petit-dejeuner-restaurant-agadir-agadir-c90d132e08,CAFE,Agadir,"BAY 2 En Face du Lycée Français, D, Agadir 80001, Morocco",30.3996744,-9.5846097,+212 7 62 33 00 14,http://www.lattelatte.ma/,https://maps.google.com/?cid=16343859934985465975,4.3,1100,,,[],google_places,ChIJieBPOLO3sw0RdzCMcwQO0eI,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Bayt Al Mandi Gulf Restaurant,bayt-al-mandi-gulf-restaurant-agadir-8e017c3e6b,RESTAURANT,Agadir,"Technopole 2 agadir bay, Agadir 80000, Morocco",30.4026404,-9.5864579,+212 5 28 82 63 87,https://www.instagram.com/baytalmandii/,https://maps.google.com/?cid=7577749657893311581,4.4,2178,2.0,,[],google_places,ChIJq_kNpvC2sw0RXZSRSyqTKWk,"['establishment', 'food', 'point_of_interest', 'restaurant']"
I gabbiani restaurant agadir,i-gabbiani-restaurant-agadir-agadir-de218837d9,RESTAURANT,Agadir,"C99V+2Q9, Agadir 80000, Morocco",30.4175278,-9.6051111,+212 5 28 84 38 93,,https://maps.google.com/?cid=6510068868019852683,4.8,160,,,[],google_places,ChIJYSBmXgC3sw0RixWnxSRpWFo,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Wake UP,wake-up-agadir-790694d801,CAFE,Agadir,"9CXX+8X6, Av. Mohamed El Fassi, Agadir 80000, Morocco",30.3986435,-9.549711499999999,+212 6 67 67 74 91,http://www.wakeup.ma/,https://maps.google.com/?cid=2440161030345230000,4.5,846,,,[],google_places,ChIJPz5k5oi3sw0RsIZ6UIcx3SE,"['cafe', 'establishment', 'food', 'point_of_interest', 'store']"
Café La Fontaine,cafe-la-fontaine-agadir-e0e6957171,CAFE,Agadir,"Bd Hassan II, Agadir 80000, Morocco",30.4161346,-9.5957258,+212 5 28 84 83 40,,https://maps.google.com/?cid=16724812821124969847,4.0,2025,2.0,,[],google_places,ChIJwzksr_C2sw0Rd3UNIqZ4Gug,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant']"
Maria,maria-agadir-b7826d9d0a,CAFE,Agadir,"n, Bloc I, 12 Rue Oued Ziz, Agadir 80000, Morocco",30.41212029999999,-9.5836077,+212 6 61 36 83 00,,https://maps.google.com/?cid=8315524975521211795,4.5,290,,,[],google_places,ChIJh9OvH323sw0Rk6XUXuitZnM,"['cafe', 'establishment', 'food', 'point_of_interest', 'store']"
Bayonne - Agadir Bay,bayonne-agadir-bay-agadir-186147d22b,CAFE,Agadir,"CC27+MVG, Agadir 80000, Morocco",30.4018253,-9.584897,,,https://maps.google.com/?cid=1584328503254004826,4.4,514,,,[],google_places,ChIJTZnfZAC3sw0RWjT7K2Gq_BU,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Momeo Café,momeo-cafe-agadir-dc81229b23,CAFE,Agadir,"AVENUE DES FAR, EL MENZAH 3, MAGASIN 22, Agadir 80000, Morocco",30.4325917,-9.582754,+212 8 08 58 03 06,,https://maps.google.com/?cid=15092285548631675352,4.4,168,,,[],google_places,ChIJ3_1tTW23sw0R2NHzfr6RctE,"['cafe', 'establishment', 'food', 'point_of_interest']"
Café l'Annexe,cafe-l-annexe-agadir-57e624fab0,CAFE,Agadir,"Rue Changuit, Agadir 80000, Morocco",30.4235059,-9.5966447,+212 6 61 21 06 07,,https://maps.google.com/?cid=382667803731842114,4.7,81,,,[],google_places,ChIJo4bnZim3sw0RQlRqDFeCTwU,"['cafe', 'establishment', 'food', 'point_of_interest', 'store']"
Canada Coffee,canada-coffee-agadir-02efb1e12d,CAFE,Agadir,"204 Rue Tripoli, Agadir 80020, Morocco",30.4149073,-9.5926302,+212 6 20 20 73 77,,https://maps.google.com/?cid=5438719921193621915,4.5,66,,,[],google_places,ChIJQ13yDuK3sw0RmxmW5_M2eks,"['cafe', 'establishment', 'food', 'point_of_interest']"
Positive Coffee Shop,positive-coffee-shop-agadir-2dc43ce0b7,CAFE,Agadir,"Rue 2 Mars, Agadir 80000, Morocco",30.4087414,-9.575674099999999,+212 6 62 16 98 80,https://instagram.com/positive_coffee_shop?igshid=YmMyMTA2M2Y=,https://maps.google.com/?cid=18082561145451710887,4.9,222,,,[],google_places,ChIJlfq0uc63sw0RpwnuZ44p8vo,"['cafe', 'establishment', 'food', 'point_of_interest', 'store']"
Lilou,lilou-agadir-91562bbfd3,CAFE,Agadir,"N°363, CC2C+GP, Agadir 80000, Morocco",30.4012603,-9.5782375,+212 5 28 39 06 42,,https://maps.google.com/?cid=8430953933974071814,4.0,365,2.0,,[],google_places,ChIJsaXEgrW3sw0RBuo0EO_DAHU,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant']"
Bo Passage : Coffe&More,bo-passage-coffe-more-agadir-61e089ee79,CAFE,Agadir,"Immeuble Technopole 1 magasin CM07 I18 Quartier, Agadir 80000, Morocco",30.4011454,-9.5854923,+212 6 64 57 71 22,,https://maps.google.com/?cid=9447000499664069322,4.0,860,2.0,,[],google_places,ChIJ9ed3ram3sw0RyiJq7-Z8GoM,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store']"
CAPRICE,caprice-agadir-b64536ff32,CAFE,Agadir,"Agadir bay, Agadir 80000, Morocco",30.4002207,-9.584156799999999,+212 6 62 64 54 31,,https://maps.google.com/?cid=16310401149082469802,4.1,437,,,[],google_places,ChIJq8Spm8-3sw0RqgUvy20vWuI,"['cafe', 'establishment', 'food', 'point_of_interest']"
Arabica café,arabica-cafe-agadir-753adb339a,CAFE,Agadir,"en face de mosquée loubnan, Av. Des Forces Armees Royales, Agadir 80000, Morocco",30.4238793,-9.5994536,+212 5 28 84 30 56,http://www.arabicafe.ma/,https://maps.google.com/?cid=658697095529845797,4.3,90,,,[],google_places,ChIJb3Gkl2O3sw0RJVSjuYQpJAk,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store']"
L'Anice,l-anice-agadir-10947e5e4d,CAFE,Agadir,"CC93+3MV, Rue de la Foire, Agadir 80000, Morocco",30.4177257,-9.59582,+212 5 28 84 39 99,,https://maps.google.com/?cid=8939994216682608034,4.2,1312,2.0,,[],google_places,ChIJQ5twz_C2sw0RotVpu189EXw,"['establishment', 'food', 'point_of_interest', 'restaurant']"
BARISTY,baristy-agadir-c63366121f,CAFE,Agadir,"Tochka, Rue Taliouine, Agadir 80060, Morocco",30.3983505,-9.5363474,+212 6 61 66 63 23,,https://maps.google.com/?cid=4992194057026747760,4.0,398,,,[],google_places,ChIJHXM1EmfJsw0RcD3ligvWR0U,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Dominium Café,dominium-cafe-agadir-e3e2b5aa5e,CAFE,Agadir,"CC25+QP5 El Khatib, Av. Abdelkrim El Khattabi, Agadir 80000, Morocco",30.4018724,-9.5903627,,,https://maps.google.com/?cid=15117700836135983457,4.1,138,,,[],google_places,ChIJU6XK9GO3sw0RYdmCPtDczNE,"['cafe', 'establishment', 'food', 'point_of_interest', 'store']"
"Tafarnout : Café, Restaurant, Boulangerie, Pâtisserie & Pizzeria",tafarnout-cafe-restaurant-boulangerie-patisserie-pizzeria-agadir-351fd02c37,CAFE,Agadir,"Bd Hassan II, Agadir 80000, Morocco",30.4173788,-9.5962512,+212 5 28 84 44 50,http://www.tafarnout.ma/,https://maps.google.com/?cid=16836393332643883590,4.0,3422,2.0,,[],google_places,ChIJs-2__kC2sw0RRmr-cojipuk,"['bakery', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store']"
Café Enjoy Agadir,cafe-enjoy-agadir-agadir-73c46d7af9,CAFE,Agadir,"Av. Mohamed El Fassi, Agadir 80000, Morocco",30.3972314,-9.548219,+212 5 28 21 15 40,,https://maps.google.com/?cid=18207582711976387615,4.8,1044,,,[],google_places,ChIJp0_acV63sw0RH2TlNQJUrvw,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Friends Eatery & Coffee House,friends-eatery-coffee-house-agadir-4fd64f6706,CAFE,Agadir,"MAG 1-2 R amal souss, Av. Moulay Hassan I, Agadir 80000, Morocco",30.4130374,-9.566736299999999,+212 5 28 22 09 88,https://restaurantfriends.ma/,https://maps.google.com/?cid=12491916412709147759,4.4,716,,,[],google_places,ChIJEaNkBb63sw0Rb5Rm18ozXK0,"['establishment', 'food', 'point_of_interest', 'restaurant']"
On Papote,on-papote-agadir-7bcf69bd11,CAFE,Agadir,"6 Place du Prince Héritier, Agadir 80000, Morocco",30.4211773,-9.5995024,+212 5 28 82 86 82,,https://maps.google.com/?cid=2985395191153424692,4.1,520,1.0,,[],google_places,ChIJnbMr3-C3sw0RNPnb6htBbik,"['cafe', 'establishment', 'food', 'point_of_interest']"
Oliveri Café Marina,oliveri-cafe-marina-agadir-f2bd9fa647,CAFE,Agadir,"Agadir 80000, Morocco",30.42336409999999,-9.617341,+212 5 28 84 44 55,http://www.oliveri.ma/,https://maps.google.com/?cid=9314907782794433222,4.1,1066,2.0,,[],google_places,ChIJM6J5zcC2sw0RxtL7pEYzRYE,"['cafe', 'establishment', 'food', 'point_of_interest']"
Zanzibar Restaurant - Bar & Terrace,zanzibar-restaurant-bar-terrace-agadir-8785049c8f,NIGHTCLUB,Agadir,"Hotel Riu Tikida Beach, Rte de L'Oued Sous, Agadir 80000, Morocco",30.4026095,-9.5986578,+212 6 93 30 77 19,,https://maps.google.com/?cid=14995322908967319974,4.5,2878,2.0,,[],google_places,ChIJ0aRM8AK3sw0RpjlGsbwWGtA,"['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant']"
SPAGOS Pool Bar,spagos-pool-bar-agadir-9627cc2570,BAR,Agadir,"B P 93 Boulevard Mohamed V, Agadir 80000, Morocco",30.4132993,-9.597425,+212 6 60 65 13 10,https://linktr.ee/spagospoolbar,https://maps.google.com/?cid=10691420985188231704,4.7,242,,,[],google_places,ChIJxai4mZW3sw0RGCpNjr2OX5Q,"['bar', 'establishment', 'point_of_interest']"
Blue Note Agadir,blue-note-agadir-agadir-73a5aec727,NIGHTCLUB,Agadir,"Boulevard du 20 Aout, Agadir 80000, Morocco",30.4172935,-9.603190699999999,+212 6 61 43 68 89,https://bluenote-agadir.com/,https://maps.google.com/?cid=8335268223358564291,4.1,440,,,[],google_places,ChIJi8iIutm3sw0Rw3fjeEnSrHM,"['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant']"
Papagayo Nightclub,papagayo-nightclub-agadir-01dea5d82f,NIGHTCLUB,Agadir,"CC32+4G, Agadir 80000, Morocco",30.4029408,-9.5986721,+212 6 05 02 59 01,https://tikida.com/papagayo/,https://maps.google.com/?cid=10219985651408774291,4.8,1653,,,[],google_places,ChIJ3wQENQC3sw0RkyTPWc2u1I0,"['establishment', 'night_club', 'point_of_interest']"
AMANE BAR,amane-bar-agadir-3f4390a6ea,BAR,Agadir,"Sofitel thalassa Agadir. Baie des Palmiers, 9CR2+MJC Cité P5, Agadir 80010, Morocco",30.3916773,-9.598491899999999,+212 5 28 38 80 00,,https://maps.google.com/?cid=6242118161756491387,4.3,33,,,[],google_places,ChIJ9____wa3sw0Re46CXWV1oFY,"['bar', 'establishment', 'point_of_interest']"
La Bodeguita essa,la-bodeguita-essa-agadir-a9f0869f5f,NIGHTCLUB,Agadir,"80000, Agadir 80000, Morocco",30.4139441,-9.6008595,,,https://maps.google.com/?cid=4156427794732187494,4.2,277,2.0,,[],google_places,ChIJHflyNeW2sw0RZn-Svw6Zrjk,"['bar', 'establishment', 'point_of_interest']"
Irish Pub Agadir,irish-pub-agadir-agadir-c0f74f269d,BAR,Agadir,"C98W+HMV, Boulevard du 20 Aout, Agadir 80000, Morocco",30.4165577,-9.6032938,,,https://maps.google.com/?cid=12582188864488223795,2.8,92,,,[],google_places,ChIJAbDrK4i3sw0RMzSy5BvqnK4,"['bar', 'establishment', 'point_of_interest']"
Master lounge bar,master-lounge-bar-agadir-c5a8c81371,NIGHTCLUB,Agadir,"Agadir 80000, Morocco",30.4140232,-9.5982677,+212 6 00 60 05 18,,https://maps.google.com/?cid=15538927651477283462,4.0,41,,,[],google_places,ChIJcYWjn1e3sw0RhmLMyF5cpdc,"['bar', 'establishment', 'night_club', 'point_of_interest']"
Gilgamesh Lounge Bar,gilgamesh-lounge-bar-agadir-a623deefe7,BAR,Agadir,"CC32+6X8 B30،, Agadir 80000, Morocco",30.4030469,-9.597539099999999,+212 6 06 27 75 41,,https://maps.google.com/?cid=15695114891564943197,4.9,9,,,[],google_places,ChIJLaUVcYe3sw0RXQesbNY_0Nk,"['bar', 'establishment', 'night_club', 'point_of_interest']"
LOFT Luxury Restaurant Lounge Bar,loft-luxury-restaurant-lounge-bar-agadir-be338b0da3,NIGHTCLUB,Agadir,"C9CR+XVG, Av. Mohammed V, Agadir 80000, Morocco",30.4224431,-9.6077917,+212 6 41 41 47 48,http://fb.com/LoftLoungeAgadir,https://maps.google.com/?cid=16946802167748368789,3.7,103,,,[],google_places,ChIJO8zHveu2sw0RlRl2l8giL-s,"['bar', 'establishment', 'night_club', 'point_of_interest']"
Rooftop Borj,rooftop-borj-agadir-e1b766cecb,BAR,Agadir,"G11 Lot, Agadir 80000, Morocco",30.3968042,-9.5945865,+212 6 66 26 22 06,,https://maps.google.com/?cid=17061132926652473562,3.9,487,,,[],google_places,ChIJsQ0_zF23sw0R2mDXxgBSxew,"['bar', 'establishment', 'night_club', 'point_of_interest']"
Pool Lounge Thalassa,pool-lounge-thalassa-agadir-907f5e7d69,NIGHTCLUB,Agadir,"Baie des Palmiers Cité Founty P5 Secteur touristique, Agadir 80010, Morocco",30.3917685,-9.5989907,+212 5 28 38 80 01,http://www.sofitel.com/fr/hotel-5242-sofitel-agadir-thalassa-sea-spa/index.shtml,https://maps.google.com/?cid=766308111462193934,4.4,48,,,[],google_places,ChIJKzPfkw-3sw0RDls01Cp5ogo,"['bar', 'establishment', 'night_club', 'point_of_interest']"
Naya Club Agadir,naya-club-agadir-agadir-3efd0b4347,NIGHTCLUB,Agadir,"Hotel Royal Mirage, Av. Mohammed V, Agadir 80000, Morocco",30.4193292,-9.6029436,+212 6 18 46 44 52,https://www.instagram.com/nayaclubagadir/,https://maps.google.com/?cid=4871956805078995801,3.7,769,2.0,,[],google_places,ChIJxUVf-u62sw0RWdPHx-aqnEM,"['establishment', 'night_club', 'point_of_interest']"
TRESOR - RESTAURANT LOUNGE BAR,tresor-restaurant-lounge-bar-agadir-a0f0daca22,BAR,Agadir,"complexe tivoli, Agadir 80000, Morocco",30.4073307,-9.5968412,+212 6 20 15 47 26,,https://maps.google.com/?cid=11388543179956136555,3.7,93,,,[],google_places,ChIJrbwm9k-3sw0Ra6p73q47DJ4,"['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant']"
So Lounge Agadir,so-lounge-agadir-agadir-492f516310,NIGHTCLUB,Agadir,"Baie DES Palmiers, Cite, P4, Agadir 80007, Morocco",30.392702,-9.597021999999999,+212 5 28 84 92 00,http://www.sofitel.com/gb/hotel-5707-sofitel-agadir-royal-bay-resort/bar.shtml,https://maps.google.com/?cid=6442237416480355781,4.0,255,,,[],google_places,ChIJzb9MYg-3sw0RxbUKQMxsZ1k,"['establishment', 'night_club', 'point_of_interest']"
Pirate Pub Restaurant Lounge,pirate-pub-restaurant-lounge-agadir-1c4f3f56ba,BAR,Agadir,"CC22+F97, Agadir 80000, Morocco",30.4011683,-9.599070200000002,+212 6 67 25 33 04,,https://maps.google.com/?cid=13474313013586039081,3.8,330,,,[],google_places,ChIJ87AKHgO3sw0RKRE4v0tg_ro,"['bar', 'establishment', 'point_of_interest']"
Buddha Bar,buddha-bar-agadir-3363a00565,BAR,Agadir,"C98W+4X, Agadir 80000, Morocco",30.4152525,-9.602602599999999,+212 6 61 38 02 08,http://www.buddhabaragadir.com/,https://maps.google.com/?cid=7031835479782069304,4.1,350,,,[],google_places,ChIJ8QLeJwC3sw0ROBRm0xwZlmE,"['establishment', 'food', 'point_of_interest', 'restaurant']"
LE TSAR LA GRANDE TABLE D’AGADIR,le-tsar-la-grande-table-dagadir-agadir-99a940edd5,BAR,Agadir,"Local F2 Bloc F, Complexe Tivoli, Boulevard du 20 Aout, Agadir 80000, Morocco",30.4077067,-9.5971818,+212 6 41 07 02 62,https://www.instagram.com/letsaragadir_officiel/,https://maps.google.com/?cid=6376122789903791213,4.0,38,,,[],google_places,ChIJ80EsZTi3sw0RbfR8MOWJfFg,"['bar', 'establishment', 'night_club', 'point_of_interest']"
Mazzika Lounge Bar,mazzika-lounge-bar-agadir-33d86b9384,BAR,Agadir,"CC72+2FH, Agadir 80000, Morocco",30.4125722,-9.5987539,,,https://maps.google.com/?cid=6002254019182498191,4.4,24,,,[],google_places,ChIJSz3VPVS3sw0Rj5EIqTpKTFM,"['bar', 'establishment', 'night_club', 'point_of_interest']"
Disco Cash Agadir,disco-cash-agadir-agadir-5252821583,NIGHTCLUB,Agadir,"boulvard med 5, hotel royal mirage, Boulevard Mohammed V, Agadir 80000, Morocco",30.41937939999999,-9.603148899999999,+212 6 58 66 66 68,,https://maps.google.com/?cid=8294968162098404184,4.0,80,,,[],google_places,ChIJzaG_3ye3sw0RWNsMRZilHXM,"['bar', 'establishment', 'night_club', 'point_of_interest']"
Le Z Restaurant Bar Tapas Agadir,le-z-restaurant-bar-tapas-agadir-agadir-2eb7fe3792,BAR,Agadir,"Boulevard du 20 Aout, Agadir 80000, Morocco",30.4144487,-9.6012601,+212 5 28 82 82 90,,https://maps.google.com/?cid=17982840521750160698,4.4,905,2.0,,[],google_places,ChIJBa9ISeW2sw0ROiVrZy3ij_k,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Wine Wine,wine-wine-agadir-1d951026e2,BAR,Agadir,"CC72+74C, Agadir 80000, Morocco",30.413135,-9.599636499999999,+212 6 56 67 17 15,,https://maps.google.com/?cid=16884499266515012936,3.9,170,,,[],google_places,ChIJPWAL3Pq2sw0RSI34_p_KUeo,"['bar', 'establishment', 'point_of_interest']"
Using,using-agadir-83a66c6727,BAR,Agadir,"Av. Des Forces Armees Royales, Agadir 80000, Morocco",30.4335078,-9.5816169,+212 6 70 76 75 76,https://using.ma/,https://maps.google.com/?cid=11362895036430816591,4.9,30,,,[],google_places,ChIJKTQzIQa3sw0RTxWCGtUcsZ0,"['bar', 'establishment', 'night_club', 'point_of_interest']"
Bar Aquatique,bar-aquatique-agadir-fb89b50d4b,BAR,Agadir,"C95X+6FP، Chemin des dunes، Agadir 80000, Morocco",30.4080907,-9.6012884,,,https://maps.google.com/?cid=14448439111612316542,3.7,12,,,[],google_places,ChIJ-ff5-iu3sw0RfjuDJtIqg8g,"['bar', 'establishment', 'point_of_interest']"
Brazilia Lounge,brazilia-lounge-agadir-17e1a5d5ed,BAR,Agadir,"CC43+W7P, Agadir 80000, Morocco",30.4073261,-9.596810399999999,+212 6 94 62 59 10,,https://maps.google.com/?cid=6358191393897642703,3.5,158,2.0,,[],google_places,ChIJDctPSvy2sw0Rz_o2t2LVPFg,"['bar', 'establishment', 'night_club', 'point_of_interest']"
Flamingo Arabica,flamingo-arabica-agadir-8dcea196cc,NIGHTCLUB,Agadir,"Flamingo Night Club, Beach Club, Rte de L'Oued Sous, Agadir 80000, Morocco",30.4108048,-9.601332099999999,+212 5 28 84 43 43,,https://maps.google.com/?cid=6471272309224048480,3.7,167,,,[],google_places,ChIJ74OKruS2sw0RYAcfBOGTzlk,"['establishment', 'night_club', 'point_of_interest']"
Tiger Club,tiger-club-agadir-2d3bb6d97e,NIGHTCLUB,Agadir,"Rte de L'Oued Sous, Agadir 80000, Morocco",30.402567,-9.5986192,,,https://maps.google.com/?cid=284901058967027468,3.6,80,,,[],google_places,ChIJmYXmD2e3sw0RDL_c7wAs9AM,"['establishment', 'night_club', 'point_of_interest']"
The Factory Agadir,the-factory-agadir-agadir-8f1673bb78,NIGHTCLUB,Agadir,"C98W+QGH Decameron Tafoukt, Boulevard du 20 Aout, Agadir 80000, Morocco",30.4169391,-9.6036334,,,https://maps.google.com/?cid=6569416385036667298,3.4,100,,,[],google_places,ChIJvwT1RI23sw0Rosm9W2VBK1s,"['bar', 'establishment', 'night_club', 'point_of_interest']"
G7 CLUB ATLANTIC,g7-club-atlantic-agadir-f1cafa7301,NIGHTCLUB,Agadir,"Secteur Balneaire Et Touristique, BP 194, Agadir 80000, Morocco",30.4058903,-9.5963013,+212 6 61 38 53 58,https://www.instagram.com/g7club.atlantic/,https://maps.google.com/?cid=1136975776201070956,2.5,59,,,[],google_places,ChIJryf4n1q3sw0RbFmwynFZxw8,"['establishment', 'night_club', 'point_of_interest']"
Le central Luxury Entertaiment,le-central-luxury-entertaiment-agadir-8f5ea122a2,NIGHTCLUB,Agadir,"Complexe tagadirt, Boulevard du 20 Aout, Agadir 80000, Morocco",30.414746,-9.601678399999999,+212 6 68 34 48 48,,https://maps.google.com/?cid=16215951348053294468,3.6,99,,,[],google_places,ChIJNaDtJwC3sw0RhL2709WhCuE,"['establishment', 'night_club', 'point_of_interest']"
Millionair's club,millionair-s-club-agadir-9a92946fad,NIGHTCLUB,Agadir,"CC62+WMC, Agadir 80000, Morocco",30.4123116,-9.5983479,,,https://maps.google.com/?cid=7738592118912920946,3.7,86,,,[],google_places,ChIJiSIxJyW3sw0Rci1xBYgAZWs,"['bar', 'establishment', 'night_club', 'point_of_interest']"
Actors Night Club,actors-night-club-agadir-75879c04a0,NIGHTCLUB,Agadir,"80000, Agadir 80000, Morocco",30.4151721,-9.6030432,+212 6 65 84 63 43,,https://maps.google.com/?cid=12193337560512901600,3.3,46,,,[],google_places,ChIJa1DhfeW2sw0R4LHMgOhvN6k,"['bar', 'establishment', 'night_club', 'point_of_interest']"
rotana night club,rotana-night-club-agadir-767a143e10,NIGHTCLUB,Agadir,"Boulevard du 20 Aout, Agadir 80000, Morocco",30.3983138,-9.5927683,+212 6 66 37 62 98,,https://maps.google.com/?cid=14664236602286367027,3.9,33,,,[],google_places,ChIJ4-AMWAC3sw0RM2GPzX7Vgcs,"['bar', 'establishment', 'night_club', 'point_of_interest']"
The Club Agadir,the-club-agadir-agadir-72cb9bc1cd,NIGHTCLUB,Agadir,"CC23+84J, Agadir 80000, Morocco",30.4008433,-9.5972238,+212 6 61 34 49 52,https://theclub.ma/en,https://maps.google.com/?cid=4236049490119824856,4.0,21,,,[],google_places,ChIJ6-WqQAC3sw0R2BWRVZF4yTo,"['establishment', 'night_club', 'point_of_interest']"
White Club,white-club-agadir-793c2db1bc,NIGHTCLUB,Agadir,"CC32+5VC, Agadir 80000, Morocco",30.4029288,-9.597849199999999,+212 7 07 37 10 51,,https://maps.google.com/?cid=302873351561208998,3.2,67,,,[],google_places,ChIJC94R1VW3sw0RpuS8Y7UFNAQ,"['bar', 'establishment', 'night_club', 'point_of_interest']"
Taj club agadir,taj-club-agadir-agadir-24da3d91e0,NIGHTCLUB,Agadir,"Taj night club, Agadir 80000, Morocco",30.4035129,-9.5980432,+212 7 00 18 31 69,,https://maps.google.com/?cid=14906065083711878465,3.2,31,,,[],google_places,ChIJJ719XQC3sw0RQfV_yTf73M4,"['establishment', 'point_of_interest']"
Le Maestro Cabaret Agadir,le-maestro-cabaret-agadir-agadir-c6cfc513d5,NIGHTCLUB,Agadir,"Av. Mohammed V, Agadir 80000, Morocco",30.4137808,-9.5982059,+212 6 00 60 05 18,https://www.instagram.com/lemaestroclubagadir?igsh=MWE3ZGN2bXg4ejZiOQ==,https://maps.google.com/?cid=11000405212350033289,5.0,28,,,[],google_places,ChIJucJqpdS3sw0Ria16C0JKqZg,"['establishment', 'night_club', 'point_of_interest']"
SMART NightClub,smart-nightclub-agadir-f840217686,NIGHTCLUB,Agadir,"Hotel, Agadir 80000, Morocco",30.4105663,-9.59708,+212 6 29 72 10 03,,https://maps.google.com/?cid=4510882234650414282,2.8,10,,,[],google_places,ChIJwXoPBla3sw0Rykz1I37fmT4,"['bar', 'establishment', 'point_of_interest']"
DREAMS Club,dreams-club-agadir-7f2a602653,NIGHTCLUB,Agadir,"9 Promenade Tawada، Agadir 80000, Morocco",30.4236429,-9.6120093,+212 6 49 92 71 20,,https://maps.google.com/?cid=15105287589084417113,2.6,10,,,[],google_places,ChIJdZ4GDAC3sw0RWUx-8QfDoNE,"['establishment', 'night_club', 'point_of_interest']"
Ach cabaret - night club,ach-cabaret-night-club-agadir-32a9858185,NIGHTCLUB,Agadir,"Hôtel oasis, Avenue Mohamed 5, Agadir 80000, Morocco",30.4228738,-9.6068232,+212 7 00 53 60 76,,https://maps.google.com/?cid=800617463912849956,3.6,19,,,[],google_places,ChIJL11gCKS3sw0RJOJ_cVddHAs,"['establishment', 'night_club', 'point_of_interest']"
Amarok : Spa & Massage,amarok-spa-massage-agadir-e2951ff1f4,SPA,Agadir,"N 57, Imm Bader, Agadir 80000, Morocco",30.41589039999999,-9.5738412,+212 6 61 66 84 27,http://www.amarokspa.ma/,https://maps.google.com/?cid=7913545796489676713,4.7,1400,,,[],google_places,ChIJmYBT5ou3sw0RqYeNYfmP0m0,"['establishment', 'hair_care', 'health', 'point_of_interest', 'spa']"
Itrane Spa,itrane-spa-agadir-787d6dbc74,SPA,Agadir,"NR 41bis Rue Omar Ben Jalloun Hay Riad Essalam Agadir 80000, Maroc، Agadir 80000, Morocco",30.4099369,-9.5741471,+212 6 55 28 07 34,https://www.tripadvisor.co.uk/Attraction_Review-g293731-d13482006-Reviews-Itrane_Spa-Agadir_Souss_Massa.html,https://maps.google.com/?cid=16982341871413974780,4.6,564,,,[],google_places,ChIJAfUKaky2sw0R_Fbfq_Rlres,"['establishment', 'health', 'point_of_interest', 'spa', 'store']"
Le Boudoir Oriental Agadir - Luxury SPA,le-boudoir-oriental-agadir-luxury-spa-agadir-833c3f5a7e,SPA,Agadir,"N. 32, Résidence Essa, 32 Ave Abderrahim Bouabid, Agadir 80000, Morocco",30.4131921,-9.572320399999999,+212 6 64 78 83 35,http://www.leboudoiroriental-agadir.com/,https://maps.google.com/?cid=1845407381539153132,4.8,645,,,[],google_places,ChIJw2LhuPm3sw0R7GSGcjw0nBk,"['beauty_salon', 'establishment', 'point_of_interest', 'spa']"
Argan Phyto House ⴰⵔⴳⴰⵏ ⴼⵉⵟⵓ ⵀⴰⵡⵙ,argan-phyto-house-agadir-dd9fe0817e,SPA,Agadir,"19 Rue Imam Malik quartier, Agadir 80000, Morocco",30.4298191,-9.5780918,+212 6 68 39 74 42,http://www.arganphytohouse.com/,https://maps.google.com/?cid=11933967681738775178,4.8,644,,,[],google_places,ChIJjRQtC2i2sw0RihoIr2D4naU,"['establishment', 'point_of_interest', 'spa']"
NATEA Massages Agadir,natea-massages-agadir-agadir-36570d0a42,SPA,Agadir,"n° 420 Rue Abbas Kabbage, Agadir 80050, Morocco",30.4084719,-9.574366699999999,+212 6 70 76 39 41,http://www.natea.info/,https://maps.google.com/?cid=6652975126965261662,4.6,1533,,,[],google_places,ChIJ0fHAjEy2sw0RXhVGBqEdVFw,"['establishment', 'hair_care', 'health', 'point_of_interest', 'spa']"
